"TableName"	"IndexName"	"IndexType"	"IsUnique"	"IsPrimaryKey"	"ColumnName"	"KeyOrdinal"	"IsIncludedColumn"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_ACCOUNTING_ENTITY_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_ACCOUNTING_ENTITY_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_AGENCY_ROLE_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_AGENCY_ROLE"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_LOCATION_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_LOCATION_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_LOGICAL_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_LOGICAL_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_NOUN_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_NOUN_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_NOUN_NAME_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_NOUN_NAME"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_REVISION_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_REVISION_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_SYSTEM_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_SYSTEM_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"ESB_VAR_ID_MEDIATION_TENANT_ID_IX"	"NONCLUSTERED"	"NO"	"NO"	"C_TENANT_ID"	"1"	"NO"
"ESB_VARIATION_ID_MEDIATION"	"PK_ESB_VARIATION_ID_MEDIATION"	"CLUSTERED"	"YES"	"YES"	"C_ID"	"1"	"NO"
